y_U1,y_U2,y_U3,y_U4,y_U5,y_U6,y_U7,y_U8,y_L1,y_L2,y_L3,y_L4,y_L5,y_L6,y_L7,y_L8,alpha,Mach,Cl,Cm
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,3,0.85,0.52336,-0.149778
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,3.5,0.85,0.545508,-0.140641
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,4,0.85,0.56774,-0.132287
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,4.5,0.85,0.590596,-0.124797
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,5,0.85,0.613578,-0.118039
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,5.5,0.85,0.637044,-0.11219
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,6,0.85,0.659205,-0.106187
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,6.5,0.85,0.680641,-0.100721
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,7,0.85,0.701797,-0.095689
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,7.5,0.85,0.722465,-0.090765
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,8,0.85,0.742842,-0.086302
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,8.5,0.85,0.762672,-0.081959
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,9,0.85,0.78216,-0.078068
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,9.5,0.85,0.801562,-0.07435
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,10,0.85,0.820413,-0.0709
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,10.5,0.85,0.838727,-0.067549
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,11,0.85,0.856753,-0.064409
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,11.5,0.85,0.874101,-0.061256
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,12,0.85,0.891403,-0.058193
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,12.5,0.85,0.908253,-0.055232
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,13,0.85,0.924998,-0.052332
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,13.5,0.85,0.941709,-0.049393
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,14,0.85,0.958912,-0.046514
0.069,0.0909,0.0986,0.0961,0.0869,0.0726,0.054,0.0308,-0.0289,-0.0264,-0.0211,-0.0163,-0.0119,-0.0077,-0.0045,-0.0024,14.5,0.85,0.976812,-0.043639
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-2,0.65,-0.046946,-0.033401
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1.5,0.65,-0.009806,-0.016311
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1,0.65,0.027232,0.000708
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-0.5,0.65,0.064799,0.017845
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0,0.65,0.102278,0.035446
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0.5,0.65,0.139771,0.052959
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1,0.65,0.176669,0.071299
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1.5,0.65,0.214353,0.089597
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2,0.65,0.251353,0.108069
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2.5,0.65,0.2882,0.127122
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3,0.65,0.324335,0.145104
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3.5,0.65,0.359862,0.162006
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4,0.65,0.394072,0.177602
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4.5,0.65,0.426365,0.19195
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5,0.65,0.45681,0.204484
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5.5,0.65,0.485558,0.215997
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6,0.65,0.51239,0.226729
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6.5,0.65,0.53737,0.236294
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7,0.65,0.560356,0.244694
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7.5,0.65,0.581045,0.252167
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8,0.65,0.599741,0.258892
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8.5,0.65,0.615632,0.264375
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9,0.65,0.628455,0.269328
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9.5,0.65,0.640332,0.273559
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10,0.65,0.649067,0.276376
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10.5,0.65,0.657443,0.278913
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11,0.65,0.662415,0.279697
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11.5,0.65,0.667654,0.280971
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12,0.65,0.670143,0.28132
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12.5,0.65,0.670492,0.280529
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13,0.65,0.66981,0.279243
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13.5,0.65,0.667448,0.277271
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14,0.65,0.659776,0.27193
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14.5,0.65,0.655236,0.268587
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-2,0.7,-0.051014,-0.036076
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1.5,0.7,-0.010249,-0.016901
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1,0.7,0.030416,0.002209
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-0.5,0.7,0.071751,0.021758
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0,0.7,0.113467,0.041953
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0.5,0.7,0.15618,0.062894
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1,0.7,0.199054,0.083345
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1.5,0.7,0.241799,0.102786
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2,0.7,0.28362,0.120813
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2.5,0.7,0.325503,0.137133
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3,0.7,0.366158,0.151891
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3.5,0.7,0.40539,0.164968
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4,0.7,0.442657,0.176407
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4.5,0.7,0.47777,0.186591
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5,0.7,0.51002,0.195531
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5.5,0.7,0.540663,0.20377
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6,0.7,0.569186,0.211143
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6.5,0.7,0.595567,0.21808
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7,0.7,0.620863,0.224247
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7.5,0.7,0.642139,0.230136
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8,0.7,0.661532,0.235701
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8.5,0.7,0.678246,0.241011
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9,0.7,0.693295,0.245958
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9.5,0.7,0.706526,0.250757
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10,0.7,0.71771,0.25542
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10.5,0.7,0.7271,0.259682
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11,0.7,0.736084,0.263896
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11.5,0.7,0.741733,0.267711
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12,0.7,0.747064,0.27116
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12.5,0.7,0.751239,0.274234
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13,0.7,0.753165,0.276782
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13.5,0.7,0.753236,0.278827
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14,0.7,0.751373,0.280173
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14.5,0.7,0.745685,0.280165
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-2,0.75,-0.061097,-0.043022
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1.5,0.75,-0.010617,-0.017384
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1,0.75,0.038544,0.006782
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-0.5,0.75,0.088913,0.029902
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0,0.75,0.14057,0.05115
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0.5,0.75,0.193134,0.069762
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1,0.75,0.245333,0.085585
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1.5,0.75,0.29665,0.098531
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2,0.75,0.346412,0.108957
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2.5,0.75,0.395321,0.11732
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3,0.75,0.441711,0.12371
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,3.5,0.75,0.485293,0.128869
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4,0.75,0.526485,0.13308
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,4.5,0.75,0.564767,0.136342
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5,0.75,0.60131,0.139327
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,5.5,0.75,0.633151,0.142534
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6,0.75,0.662644,0.145735
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,6.5,0.75,0.690342,0.148959
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7,0.75,0.715393,0.15233
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,7.5,0.75,0.738645,0.156045
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8,0.75,0.759173,0.160179
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,8.5,0.75,0.778067,0.164571
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9,0.75,0.795302,0.169169
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,9.5,0.75,0.811139,0.173968
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10,0.75,0.825478,0.179023
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,10.5,0.75,0.83747,0.184586
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11,0.75,0.847816,0.190318
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,11.5,0.75,0.857566,0.196097
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12,0.75,0.865374,0.202136
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,12.5,0.75,0.871946,0.208255
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13,0.75,0.877046,0.214549
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,13.5,0.75,0.881781,0.220607
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14,0.75,0.88519,0.226597
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,14.5,0.75,0.887116,0.232587
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-2,0.8,-0.080589,-0.04072
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1.5,0.8,-0.008835,-0.022142
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-1,0.8,0.062651,-0.002808
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,-0.5,0.8,0.135694,0.013912
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0,0.8,0.206354,0.024207
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,0.5,0.8,0.273836,0.028939
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1,0.8,0.338055,0.029613
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,1.5,0.8,0.396941,0.02782
0.0665,0.0756,0.0746,0.0686,0.0593,0.0476,0.0342,0.019,-0.0306,-0.0413,-0.045,-0.0438,-0.0394,-0.0326,-0.024,-0.0138,2,0.8,0.452523,0.024204
